sample_delay_us,ch1_V
-16.800000,-0.1781289
-16.792000,-0.1780489
-16.784000,-0.1780489
-16.776000,-0.1780489
-16.768000,-0.1780489
-16.760000,-0.1780489
-16.752000,-0.1781289
-16.744000,-0.1780489
-16.736000,-0.1781289
-16.728000,-0.1781289
-16.720000,-0.1781289
-16.712000,-0.1781289
-16.704000,-0.1780489
-16.696000,-0.1780489
-16.688000,-0.1781289
-16.680000,-0.1781289
-16.672000,-0.1780489
-16.664000,-0.1780489
-16.656000,-0.1780489
-16.648000,-0.1779956
-16.640000,-0.1779422
-16.632000,-0.1779956
-16.624000,-0.1779422
-16.616000,-0.1778889
-16.608000,-0.1779422
-16.600000,-0.1780489
-16.592000,-0.1779422
-16.584000,-0.1778889
-16.576000,-0.1779422
-16.568000,-0.1779422
-16.560000,-0.1779956
-16.552000,-0.1779956
-16.544000,-0.1778889
-16.536000,-0.1779422
-16.528000,-0.1779422
-16.520000,-0.1779422
-16.512000,-0.1779956
-16.504000,-0.1779956
-16.496000,-0.1780489
-16.488000,-0.1779956
-16.480000,-0.1779956
-16.472000,-0.1779422
-16.464000,-0.1779422
-16.456000,-0.1779956
-16.448000,-0.1779956
-16.440000,-0.1779422
-16.432000,-0.1778889
-16.424000,-0.1778356
-16.416000,-0.1778356
-16.408000,-0.1778889
-16.400000,-0.1778889
-16.392000,-0.1778889
-16.384000,-0.1778889
-16.376000,-0.1778889
-16.368000,-0.1778889
-16.360000,-0.1778889
-16.352000,-0.1778356
-16.344000,-0.1778356
-16.336000,-0.1778356
-16.328000,-0.1778889
-16.320000,-0.1779422
-16.312000,-0.1779422
-16.304000,-0.1778889
-16.296000,-0.1778889
-16.288000,-0.1778889
-16.280000,-0.1778889
-16.272000,-0.1778889
-16.264000,-0.1778889
-16.256000,-0.1778889
-16.248000,-0.1778889
-16.240000,-0.1778889
-16.232000,-0.1778889
-16.224000,-0.1778356
-16.216000,-0.1777289
-16.208000,-0.1778356
-16.200000,-0.1778889
-16.192000,-0.1778356
-16.184000,-0.1777289
-16.176000,-0.1777822
-16.168000,-0.1778356
-16.160000,-0.1777822
-16.152000,-0.1777822
-16.144000,-0.1777822
-16.136000,-0.1777289
-16.128000,-0.1778356
-16.120000,-0.1777289
-16.112000,-0.1777289
-16.104000,-0.1778356
-16.096000,-0.1778889
-16.088000,-0.1778356
-16.080000,-0.1777289
-16.072000,-0.1777289
-16.064000,-0.1777822
-16.056000,-0.1777822
-16.048000,-0.1776755
-16.040000,-0.1776755
-16.032000,-0.1777289
-16.024000,-0.1776755
-16.016000,-0.1777822
-16.008000,-0.1777822
-16.000000,-0.1777289
-15.992000,-0.1778356
-15.984000,-0.1778356
-15.976000,-0.1778356
-15.968000,-0.1777822
-15.960000,-0.1777289
-15.952000,-0.1776755
-15.944000,-0.1776755
